RUN_UUID,CLASS_NAME,FEEDBACK_TYPE,NUMBER,INPUT_TOKEN_COUNT,OUTPUT_TOKEN_COUNT
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,5,2381,2091
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,6,2523,2335
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,7,2523,2209
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,8,2523,1993
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,9,2523,1932
019c6e1f-703d-7ebc-9cb0-2d07a8176a87,com.google.gson.internal.UnsafeAllocator,MUTATION,10,2523,2063
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,1,12543,5779
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,2,21855,13766
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,INITIAL,0,2034,951
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,1,4802,2249
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,2,3944,1186
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,3,4064,1992
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,4,4441,2171
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,5,6815,5272
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,6,10214,8061
019c6e25-faa7-72de-9cf8-556f10f8a788,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,7,22665,16571
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,1,7984,1632
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,2,35847,9178
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,3,8534,2167
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,4,11509,5895
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,5,12349,5986
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,6,9586,3661
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,7,9819,3691
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,8,10064,3819
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,9,36076,15371
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,COVERAGE,10,10359,4278
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,INITIAL,0,6975,1456
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,1,7888,2054
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,2,10938,3783
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,3,8399,2467
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,4,18669,5781
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,5,12121,6507
019c6e2d-8221-715a-884e-30df3795b761,com.google.gson.internal.bind.TypeAdapters,MUTATION,6,46742,19708
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,1,4452,2508
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,2,15197,9203
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,3,10507,5294
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,4,5227,2440
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,5,5227,2848
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,6,16701,11343
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,7,5569,3102
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,8,5569,3278
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,9,5569,3288
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,10,5753,3616
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,INITIAL,0,23990,16426
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,1,15537,3800
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,2,16056,4785
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,3,11264,2614
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,4,11484,2470
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,5,11410,2732
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,6,11420,2988
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,7,11342,3466
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,8,17733,7951
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,9,10798,4055
019c6e3b-153d-721f-9198-432c1a912677,com.google.gson.internal.bind.JsonTreeReader,MUTATION,10,17638,8299
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,COVERAGE,1,18266,1537
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,COVERAGE,2,18308,1893
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,COVERAGE,3,18150,2227
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,COVERAGE,4,18392,2461
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,COVERAGE,5,96312,13552
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,INITIAL,0,12987,1017
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,1,54466,1437
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,2,53868,1639
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,3,70584,7484
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,4,54326,2167
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,5,53302,2385
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,6,53296,2711
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,7,52194,2763
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,8,51755,2865
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,9,50626,2973
019c6e4a-6c94-7ea5-ae4e-963a08956099,com.google.gson.stream.JsonReader,MUTATION,10,50687,3356
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,1,28314,8572
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,2,6747,2281
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,3,7354,2756
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,4,7513,2912
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,5,7619,3200
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,6,7809,3103
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,7,7972,3395
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,8,16553,7351
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,9,8316,3846
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,COVERAGE,10,8580,4086
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,INITIAL,0,4788,952
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,1,44945,14229
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,2,23928,5686
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,3,17601,5496
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,4,10736,2414
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,5,10817,2693
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,6,10793,3012
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,7,10531,2906
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,8,27030,8848
019c6e54-4687-7fd9-95b3-68a100764a2b,com.google.gson.stream.JsonWriter,MUTATION,9,52677,21323
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,COVERAGE,1,3027,2002
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,COVERAGE,2,23140,18157
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,INITIAL,0,6525,5851
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,1,9470,7596
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,2,13692,11875
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,3,7363,7121
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,4,4845,3492
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,5,4557,3721
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,6,24692,20391
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,7,4721,3678
019c6e65-8d1e-7612-9ffd-5ee867ff8c89,com.google.gson.internal.ConstructorConstructor,MUTATION,8,22323,19194
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,1,4847,2237
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,2,11193,5566
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,3,5556,2802
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,4,5776,2924
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,5,12405,6970
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,6,16036,9676
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,7,6400,3207
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,8,6400,3010
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,9,6400,3357
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,COVERAGE,10,6518,3567
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,INITIAL,0,13268,5729
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,1,17273,3842
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,2,16128,5297
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,3,10221,2998
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,4,10150,2762
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,5,10150,3186
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,6,10405,3206
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,7,10405,3064
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,8,10405,3278
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,9,10538,3512
019c6e72-c402-73e1-aaff-7cd36046cc7a,com.google.gson.internal.bind.util.ISO8601Utils,MUTATION,10,10519,3756
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,1,3994,4000
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,2,1678,2096
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,3,1960,2525
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,4,2235,2960
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,5,8661,9528
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,COVERAGE,6,18266,19546
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,INITIAL,0,13785,16430
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,1,1664,1789
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,2,4336,4624
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,3,12466,15075
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,4,4907,7508
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,5,2035,3007
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,6,7794,8413
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,7,4966,5380
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,8,6850,8489
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,9,2163,2832
019c6e80-d3f4-705b-947f-a9163accf9d4,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,MUTATION,10,5059,5081
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,1,18469,1599
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,2,18512,2173
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,3,20053,3703
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,4,34876,4748
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,5,66592,12643
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,6,18956,2726
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,7,19074,2759
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,8,19104,2783
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,9,19227,3019
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,COVERAGE,10,19438,3411
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,INITIAL,0,15120,2685
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,1,54518,3593
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,2,52864,1822
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,3,52479,2042
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,4,52550,2269
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,5,51313,2552
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,6,67467,5003
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,7,51532,2741
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,8,50650,3080
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,9,50951,3332
019c6e92-0191-70ec-9152-1a58609e4752,com.google.gson.stream.JsonReader,MUTATION,10,51030,3727
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,COVERAGE,1,17284,8348
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,INITIAL,0,2330,2383
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,1,8863,5538
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,2,2391,1741
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,3,2445,1882
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,4,2397,2469
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,5,7889,7965
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,6,2771,2349
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,7,2779,1969
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,8,2804,2430
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,9,2831,2223
019c6e9f-4504-7d53-8009-12464e02e188,com.google.gson.internal.UnsafeAllocator,MUTATION,10,2843,2663
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,1,4268,3570
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,2,9618,7441
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,3,4598,3637
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,4,4843,4248
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,5,5324,4237
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,6,2987,2385
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,7,3226,1910
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,COVERAGE,8,13272,12499
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,INITIAL,0,2034,1912
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,1,3880,1536
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,2,5422,3373
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,3,4245,1777
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,4,6490,4892
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,5,4374,1614
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,6,4335,2258
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,7,4431,2741
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,8,4739,2976
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,9,4852,2495
019c6ea6-df1e-74cf-bb88-022bc7e89cd2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,MUTATION,10,4994,2752
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,1,16103,2456
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,2,7759,1924
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,3,8213,1993
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,4,8448,2244
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,5,8776,2845
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,6,9198,2916
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,7,22939,8973
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,8,9707,3497
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,9,13756,7107
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,COVERAGE,10,21975,9141
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,INITIAL,0,9873,2343
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,1,7424,1010
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,2,7591,1462
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,3,7812,1470
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,4,7941,1840
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,5,8194,2053
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,6,8571,2900
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,7,19170,5921
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,8,9302,3327
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,9,12574,7668
019c6eb0-fdfc-7163-8ee5-53656d144270,com.google.gson.internal.bind.TypeAdapters,MUTATION,10,13488,7343
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,1,3933,2044
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,2,10328,5879
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,3,28824,15259
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,4,6838,4307
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,5,4906,2322
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,6,5101,3105
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,7,5511,3585
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,8,15484,11686
019c6ec1-b0ee-7bb5-a35b-fc375a61fac0,com.google.gson.internal.bind.JsonTreeReader,COVERAGE,9,6178,4122
